NO,최초입사연도,산지,마번,마명,생산국,성별,털색,부마,모마,생산자,경매일,경매가,최초경주마입사일,출전,1위횟수,2위횟수,수득상금,승률,최고군,최초출전일,입사시조,입사시조교사,최초출발검사합격일,출생년도,심사 합격마,육성훈련합격일,육성조련사,경주마가격,포입여부
5381,2020,국산,42702,정문최강,한국,거,회색,올드패션드,리마커블스토리,전영환,,,2020-05-23,14,1,0,17490000,7.1,5,2020-08-01,6,홍대유,2020-06-17,2018,1,2020-05-14,김용선,"70,000,000",
4543,2020,국산,42335,배다리아이콘,한국,암,밤색,올드패션드,홈포더홀리데이즈,농업회사법인 주식회사 연학,,,2020-05-17,12,0,0,11480000,0,6,2020-11-20,12,조용배,2020-06-13,2018,1,2020-05-14,김용선,"50,000,000",
5482,2020,국산,42942,흥바라기,한국,수,밤색,올드패션드,그랜드마케팅,이광림,2019-10-29,"40,000,000",2020-05-16,9,5,3,436950000,55.6,2,2020-07-04,48,이준철,2020-06-03,2018,1,2020-05-14,전호용,"40,000,000",
5558,2020,국산,42810,더블블랙,한국,암,갈색,올드패션드,검은요정,김창만,,,2020-05-16,8,2,0,56500000,25,4,2020-08-23,8,최용구,2020-07-02,2018,1,2020-05-14,김용선,"35,000,000",
4790,2020,국산,42661,월드패션드,한국,수,밤색,올드패션드,닉키앤미,이시돌협회,,,2020-06-12,4,0,0,1650000,0,6,2020-08-14,22,강은석,2020-07-15,2018,1,2020-05-14,고명주,,
5662,2020,국산,44417,비케이킹스타,한국,거,갈색,카우보이칼,비케이킹,정환,,,2020-05-31,12,1,1,16780000,8.3,5,2020-11-20,2,강형곤,2020-07-01,2018,1,2020-05-14,김용선,"20,000,000",
5531,2020,국산,43063,런던스피드,한국,암,갈색,커널존,오리엔탈패스,이병일,,,2020-06-07,9,2,1,44600000,22.2,4,2020-08-29,26,안해양,2020-07-29,2018,1,2020-05-14,전호용,"15,000,000",
5703,2020,국산,42836,원더풀재즈,한국,거,갈색,테스타마타,케이랜즈로즈,청호컴넷(주),2020-04-21,"40,200,000",2020-07-11,9,1,1,31430000,11.1,5,2021-01-15,19,김영관,2020-09-17,2018,1,2020-05-14,고명주,"40,200,000",
4920,2020,국산,42364,블루카슨,한국,암,갈색,테이크차지인디,카슨즈캣,강태호,,,2020-05-17,8,0,1,10000000,0,6,2020-08-30,10,구민성,2020-08-01,2018,1,2020-05-14,박복규,"50,000,000",
4934,2020,국산,43328,거센파워,한국,거,갈색,테이크차지인디,패전트리,강영종,2019-10-29,"30,000,000",2020-05-23,13,1,1,34590000,7.7,5,2020-10-23,15,박희철,2020-09-09,2018,1,2020-05-14,김용선,"30,000,000",
5202,2020,국산,42207,좋은걸,한국,암,갈색,토우트,선업,태영영농조합법인,2020-06-23,"10,000,000",2020-07-11,7,6,0,127800000,85.7,3,2020-08-22,48,이준철,2020-08-05,2018,1,2020-05-14,최종필,"10,000,000",
4809,2020,국산,43220,스위트주스바,한국,수,밤색,티즈원더풀,주스바,장용석,2020-06-23,"30,000,000",2020-11-22,3,0,0,7260000,0,6,2021-01-29,14,이신영,2020-12-17,2018,1,2020-05-14,박복규,"30,000,000",
5456,2020,국산,42980,달타령,한국,암,갈색,티즈원더풀,스마티로드,강홍수,,,2020-12-03,4,0,0,,0,6,2021-01-29,32,김윤섭,2020-12-17,2018,1,2020-05-14,이상근,"15,000,000",
5665,2020,국산,43148,투투미스터리,한국,거,회색,퍼지,와이어와이어,이상영,,,2020-05-24,7,0,0,,0,6,2020-10-16,2,강형곤,2020-06-13,2018,1,2020-05-14,김용선,"27,000,000",
4583,2020,국산,42174,신의전사,한국,거,갈색,퍼지,레전드비긴,김경남,,,2020-05-24,2,0,0,,0,6,2020-12-19,28,하무선,2020-08-08,2018,1,2020-05-14,전호용,"25,000,000",
5209,2020,국산,42614,달이뜨니,한국,암,갈색,퍼지,중앙공주,강순옥,,,2020-07-05,16,1,1,19480000,6.3,5,2020-10-23,22,강은석,2020-07-18,2018,1,2020-05-14,박승호,"10,000,000",
4682,2020,국산,42408,무적장산,한국,암,밤색,퍼지,라이파이,정성영농조합법인,,,2020-09-10,8,1,0,14520000,12.5,5,2020-12-06,31,강환민,2020-10-14,2018,1,2020-05-14,고명주,,
4936,2020,국산,42213,비바브라보,한국,수,흑갈색,페더럴리스트,브라보브라보,임동철,,,2020-05-20,2,0,0,,0,6,2020-10-31,26,방동석,2020-07-25,2018,1,2020-05-14,전호용,"20,000,000",
4797,2020,국산,42311,타이거보스,한국,수,밤색,페더럴리스트,패스트페어,금악목장,,,2020-05-24,3,0,0,,0,6,2020-10-16,18,이정표,2020-07-25,2018,1,2020-05-14,박복규,,
5074,2020,국산,42748,룰즈클래스,한국,수,밤색,피스룰즈,플라잉라푼젤,농업회사법인(주)송암축산,2020-04-21,"22,000,000",2020-07-02,13,1,1,40490000,7.7,5,2020-11-07,32,김윤섭,2020-07-15,2018,1,2020-05-14,조근원,"22,000,000",
4726,2020,국산,43170,깡돌이,한국,암,회색,한센,리걸멕,강석호,2020-06-23,"61,000,000",2020-07-11,11,0,1,8800000,0,6,2020-08-23,49,지용철,2020-07-29,2018,1,2020-05-14,박복규,"61,000,000",
4530,2020,국산,43189,위캔두잇,한국,수,회색,한센,퍼리지안,농업회사법인 프리미엄팜 주식회사,,,2020-05-16,4,0,0,,0,6,2020-07-25,20,배대선,2020-06-17,2018,1,2020-05-14,김용선,"40,000,000",
5589,2020,국산,43104,그레이트한센,한국,암,갈색,한센,클립스어브모허,홍인남,2020-06-23,"35,000,000",2020-07-30,10,1,1,16300000,10,5,2020-11-15,11,조현수,2020-09-23,2018,1,2020-05-14,김용선,"35,000,000",
5774,2020,국산,42935,스테디골드,한국,거,밤색,KARAKONTIE,프렌드오브어프렌,농업회사법인 굿원,,,2020-05-24,,,,,,,,7,김병학,2020-07-18,2018,1,2020-05-07,한국생협C,"37,000,000",포입말
5132,2020,국산,42983,런히어로,한국,수,밤색,리미트리스비드,렉손즈로즈,강종우,,,2020-07-04,5,0,0,,0,6,2020-11-01,40,송문길,2020-07-29,2018,1,2020-05-07,한국생협C,"30,000,000",
5711,2020,국산,43037,라온더스타,한국,암,갈색,머스킷맨,아이앰크루징,손천수,,,2020-07-04,6,0,3,25740000,0,5,2020-10-23,33,권승주,2020-08-15,2018,1,2020-05-07,한국생협C,"20,000,000",
5575,2020,국산,43038,라온더캡틴,한국,수,갈색,머스킷맨,영원한행복,손천수,,,2020-05-18,5,2,1,27500000,40,5,2021-04-18,33,권승주,2021-02-06,2018,1,2020-05-07,한국생협C,,
5108,2020,국산,42643,라온더빅뱅,한국,거,갈색,머스킷맨,데퓨타이즈드엔젤,손천수,,,2020-06-27,,,,,,,,1,박종곤,2020-08-05,2018,1,2020-05-07,한국생협C,,
4746,2020,국산,42651,케이프렌지,한국,거,회색,메니피,더블브릴리언트,양호규,,,2020-05-23,10,0,3,34300000,0,5,2020-08-16,4,박윤규,2020-06-10,2018,1,2020-05-07,김경남,"80,000,000",
5492,2020,국산,43090,판타지퀸,한국,암,갈색,애니기븐새터데이,마이스윗네나나,정환,,,2020-07-04,3,0,0,2420000,0,6,2020-10-16,25,전승규,2020-08-26,2018,1,2020-05-07,김경남,,
4721,2021,국산,42401,케이엔월드,한국,거,밤색,올드패션드,글리머,임정균,,,2021-02-21,2,0,0,,0,6,2021-11-07,18,박대흥,2021-08-26,2018,1,2020-05-07,한국생협C,,
5562,2020,국산,42944,케이엔스타,한국,수,갈색,올드패션드,블루제라늄,이광림,2019-11-26,"79,000,000",2020-07-11,,,,,,6,,18,박대흥,2020-07-30,2018,1,2020-05-07,한국생협C,"79,000,000",
5752,2020,국산,43049,아델스마트,한국,수,갈색,카우보이칼,러브메도우,오공학,,,2020-07-19,10,2,0,17600000,20,5,2021-02-27,1,백광열,2020-08-29,2018,1,2020-05-07,전기혁,"40,000,000",
4487,2020,국산,42354,벌말대장,한국,수,갈색,커널존,제스프릿,조창석,,,2020-05-30,13,0,5,61970000,0,4,2020-12-06,34,리카디,2020-11-04,2018,1,2020-05-07,윤치운,"30,000,000",
4620,2020,국산,42405,논스톱데릭,한국,수,갈색,커널존,레이디데릭,정병철,,,2020-08-15,1,0,0,,0,6,2022-02-12,31,강환민,2021-03-11,2018,1,2020-05-07,양승희,"30,000,000",
5779,2020,국산,43012,스톰워리어,한국,거,갈색,커널존,브레시,김영주,,,2020-06-20,11,1,0,15040000,9.1,5,2020-08-16,18,박대흥,2020-07-08,2018,1,2020-05-07,김영주,"30,000,000",
5764,2020,국산,43111,걸작맨,한국,거,갈색,커널존,패리실튼,강승연,2020-05-12,"30,000,000",2020-05-23,15,0,0,11560000,0,6,2020-07-25,4,박윤규,2020-06-10,2018,1,2020-05-07,한국생협C,"30,000,000",
5638,2020,국산,42737,더파이팅,한국,수,갈색,커널존,윌링미스,김정철,,,2020-06-20,10,1,1,27160000,10,5,2020-11-08,27,박병일,2020-09-23,2018,1,2020-05-07,윤치운,,
5148,2020,국산,42675,킹심바,한국,거,밤색,컬러즈플라잉,골든데일,태영영농조합법인,,,2020-06-07,8,1,0,16060000,12.5,5,2021-04-04,9,강성오,2020-11-11,2018,1,2020-05-07,김경남,"40,000,000",
5607,2020,국산,42023,퀸즈투어,한국,암,갈색,컬러즈플라잉,데이지어데이,강순옥,2020-07-07,"32,000,000",2020-07-12,10,2,3,149480000,20,3,2021-01-08,21,임봉춘,2020-08-26,2018,1,2020-05-07,양승희,"32,000,000",
5133,2020,국산,42423,아침기상,한국,암,밤색,컬러즈플라잉,엘러벨,(주)나스카,,,2020-06-27,6,4,0,43630000,66.7,4,2020-10-23,14,이신영,2020-09-17,2018,1,2020-05-07,한국생협C,,
5592,2020,국산,42993,루비콘,한국,암,갈색,콩코드포인트,스위트스마일,고성남,,,2020-05-16,14,3,5,121840000,21.4,3,2020-08-08,6,홍대유,2020-06-03,2018,1,2020-05-07,김영주,"28,000,000",
5484,2020,국산,43136,르콩코드,한국,거,밤색,콩코드포인트,베를린뷰티,양은석,2020-05-12,"26,000,000",2020-07-11,3,1,0,17820000,33.3,5,2020-10-31,30,울즐리,2020-09-16,2018,1,2020-05-07,한국생협C,"26,000,000",
4544,2020,국산,42287,원더풀벤처,한국,암,갈색,티즈원더풀,로자걸치,정형철,,,2020-08-16,2,0,0,,0,6,2020-11-27,30,울즐리,2020-10-08,2018,1,2020-05-07,한국생협C,,
5535,2020,국산,43057,에스엘킹,한국,수,밤색,퍼지,에스엘톰킨스,유상호,,,2020-07-11,3,1,0,11220000,33.3,6,2021-01-15,7,김병학,2020-10-15,2018,1,2020-05-07,한국생협C,"50,000,000",
5808,2020,국산,41986,대완구,한국,거,밤색,피스룰즈,스피닝윈드,김용래,,,2020-07-22,11,2,0,62000000,18.2,4,2020-11-07,52,김동균,2020-08-13,2018,1,2020-05-07,윤대근,"25,000,000",
4511,2020,국산,42317,실버햄튼,한국,암,회색,한센,이스트햄튼,김경민,,,2020-07-11,5,0,0,3740000,0,6,2020-12-19,18,박대흥,2020-07-29,2018,1,2020-05-07,김경남,,
5314,2020,국산,43072,루킹캣,한국,암,갈색,메니피,퀘스트포석세스,이종욱,,,2020-08-23,7,1,1,19380000,14.3,5,2020-11-08,19,김영관,2020-10-21,2018,1,2020-04-24,고명주,"70,000,000",
5344,2020,국산,42897,알파어게인,한국,수,갈색,스트라이크어게인,주말축배,제주축산개발,,,2020-05-03,17,3,0,73300000,17.6,4,2020-07-24,1,백광열,2020-05-23,2018,1,2020-04-24,오원석,"35,000,000",
4786,2020,국산,42494,토루크막토,한국,암,흑갈색,애니기븐새터데이,팬시폴리,권미애,2019-11-26,"35,000,000",2020-07-04,13,0,0,1540000,0,6,2020-11-21,19,곽영효,2020-08-13,2018,1,2020-04-24,조근원,"35,000,000",
5721,2020,국산,43102,찐이야,한국,수,갈색,엑스플로잇,물꽃,홍인남,2020-06-23,"20,000,000",2020-07-04,5,0,0,,0,6,2020-08-29,24,서홍수,2020-07-22,2018,1,2020-04-24,박복규,"20,000,000",
5174,2020,국산,42375,블루해머,한국,수,밤색,오피서,어웨이어게인,김기석,,,2020-05-09,7,0,1,16340000,0,5,2021-03-21,31,강환민,2020-06-04,2018,1,2020-04-24,고명주,"55,000,000",
5347,2020,국산,42627,오피서세상,한국,수,갈색,오피서,새로운세상,김성수,,,2020-11-22,2,0,0,,0,6,2021-04-17,5,유병복,2021-02-25,2018,1,2020-04-24,박복규,"25,000,000",
4819,2020,국산,44741,골드케이,한국,거,갈색,올드패션드,문전옥답,김연순,,,2020-07-25,12,1,1,34680000,8.3,5,2020-12-06,18,박대흥,2020-08-21,2018,1,2020-04-24,홍성호,"50,000,000",
4951,2020,국산,42770,크라운조이,한국,암,갈색,윈체스터,크라운칼라,윤흥열,,,2020-05-02,4,0,1,16500000,0,6,2020-06-27,20,배대선,2020-05-21,2018,1,2020-04-24,김용선,"40,000,000",
4559,2020,국산,42102,캐치더스카이,한국,거,갈색,카우보이칼,동방미인,임소연,,,2020-05-18,10,1,2,44260000,10,4,2021-05-22,22,강은석,2020-07-18,2018,1,2020-04-24,박승호,"10,000,000",
4572,2020,국산,42323,굿삭스,한국,암,회색,콩코드포인트,젤러스문,김순건,,,2020-06-01,8,2,0,59500000,25,5,2020-07-24,19,김영관,2020-07-01,2018,1,2020-04-24,박승호,"30,000,000",
4757,2021,국산,44740,뉴에이원,한국,거,갈색,테스타마타,범블비,김연순,,,2021-06-19,4,0,1,7100000,0,6,2021-10-23,18,박대흥,2021-07-09,2018,1,2020-04-24,오원석,,
5301,2020,국산,43400,금세다,한국,거,흑갈색,테스타마타,금순이검지,배태곤,,,2020-05-09,17,0,2,10340000,0,5,2020-10-23,27,박병일,2020-07-15,2018,1,2020-04-24,전호용,,
5377,2020,국산,43109,글로벌영웅,한국,수,갈색,테이크차지인디,모테가,강승연,2019-11-26,"73,000,000",2020-05-02,14,2,1,42160000,14.3,4,2020-07-19,28,최상식,2020-06-11,2018,1,2020-04-24,홍성호,"73,000,000",
4479,2020,국산,42255,럭키밸리,한국,암,밤색,퍼지,글로벌밸리,(주)녹원목장,,,2020-05-30,9,0,0,2540000,0,6,2020-08-29,22,안병기,2020-07-08,2018,1,2020-04-24,홍성호,"15,000,000",
4493,2020,국산,42325,비엔토,한국,암,밤색,한센,프리넙셜,김영일,2019-10-29,"50,000,000",2020-05-02,9,1,0,30120000,11.1,5,2020-10-16,37,심승태,2020-07-02,2018,1,2020-04-24,전호용,"50,000,000",
5217,2020,국산,42189,그린짱,한국,암,회색,한센,아이즈온에디,벽상영농조합법인,2019-11-26,"38,000,000",2020-05-09,10,1,1,33010000,10,5,2020-07-11,6,홍대유,2020-06-03,2018,1,2020-04-24,김용선,"38,000,000",
4847,2020,국산,43267,블랙와일드,한국,거,흑갈색,한센,블랙다이아,태영영농조합법인,2020-04-21,"35,000,000",2020-05-23,2,0,0,,0,6,2020-07-25,13,이희영,2020-06-18,2018,1,2020-04-24,전호용,"35,000,000",
4495,2020,국산,42332,스카이망치,한국,거,회색,SKY MESA,새즈미즈엘리자베,선경래,,,2020-06-27,5,1,2,25920000,20,5,2021-04-11,14,이신영,2020-10-08,2018,1,2020-04-22,한국생협C,"35,000,000",포입말
4919,2020,국산,42674,쇼메이커,한국,암,흑갈색,MACLEAN'S MUSIC,딕시마린,최종복,,,2020-11-22,10,2,0,49350000,20,4,2021-02-05,40,송문길,2020-12-17,2018,1,2020-04-22,한국생협C,"30,000,000",포입말
5501,2020,국산,42853,차밍붐,한국,암,갈색,HIT IT A BOMB,차밍빅센,고정수,2020-07-07,"35,000,000",2020-07-18,3,0,0,,0,6,2020-10-16,53,김동철,2020-07-29,2018,1,2020-04-22,양승희,"35,000,000",포입말
4586,2020,국산,42420,강철대로,한국,거,갈색,경부대로,강철나비,최민석,,,2020-05-24,2,0,0,3000000,0,6,2020-08-21,9,양귀선,2020-06-20,2018,1,2020-04-22,김경남,,
5505,2020,국산,43089,성산히어로,한국,거,갈색,경부대로,선데이로열,정태원,,,2020-05-10,14,0,2,14190000,0,5,2020-08-21,3,오문식,2020-07-22,2018,1,2020-04-22,이경하,,
5023,2020,국산,42771,화이트갤로퍼,한국,암,회색,뉴화이트삭스,드림갤러퍼,이경하,2020-07-07,"20,000,000",2020-10-18,16,3,1,64220000,18.8,4,2020-12-20,33,권승주,2020-11-14,2018,1,2020-04-22,이경하,"20,000,000",
5566,2020,국산,42997,정문라이언,한국,수,갈색,디바인파크,문학라이언,고형석,2020-05-12,"22,000,000",2020-05-16,5,0,0,,0,6,2020-07-04,6,홍대유,2020-06-03,2018,1,2020-04-22,김영주,"22,000,000",
5296,2020,국산,42381,킹비드,한국,수,흑갈색,리미트리스비드,정보왕,김정두,,,2020-05-10,16,0,2,23530000,0,5,2020-10-23,13,강병은,2020-10-07,2018,1,2020-04-22,한국생협C,,
4478,2020,국산,42221,라온비트,한국,거,갈색,머스킷맨,라온볼드,손천수,,,2020-05-10,12,4,1,127810000,33.3,3,2020-08-02,1,박종곤,2020-06-10,2018,1,2020-04-22,한국생협C,"20,000,000",
4500,2020,국산,42322,위너스맨,한국,수,갈색,머스킷맨,위너스마린,김기석,,,2020-05-03,14,9,2,696730000,64.3,1,2020-07-17,20,최기홍,2020-05-23,2018,1,2020-04-22,전기혁,,
5208,2020,국산,43281,케이엔메니퀸,한국,암,갈색,메니피,문차머,오공학,2019-10-29,"70,000,000",2020-07-18,9,1,1,20460000,11.1,5,2020-10-23,18,박대흥,2020-08-12,2018,1,2020-04-22,한국생협C,"70,000,000",
5245,2020,국산,42525,에피파니,한국,수,갈색,모던카우보이,윙드스플렌더,이민자,,,2020-04-25,12,0,0,3500000,0,6,2020-07-25,22,안병기,2020-05-14,2018,1,2020-04-22,전기혁,,
4848,2020,국산,42465,엘리트파워,한국,암,갈색,올드패션드,파워풀미스지,우림영농조합법인,,,2020-06-07,14,2,1,40260000,14.3,4,2020-10-16,23,유재길,2020-09-16,2018,1,2020-04-22,양승희,"45,000,000",
5650,2020,국산,43013,정문스타,한국,수,밤색,올드패션드,토니투스완,김영주,,,2020-05-10,6,0,0,3750000,0,6,2020-08-23,6,홍대유,2020-06-03,2018,1,2020-04-22,김영주,"35,000,000",
5476,2020,국산,43001,과천신세계,한국,암,밤색,유로실버,로열스텝,권주순,,,2020-05-02,15,0,0,6580000,0,6,2020-07-04,41,신삼영,2020-05-13,2018,1,2020-04-22,이재현,"20,000,000",
4647,2020,국산,42559,봄꽃,한국,암,밤색,인디밴드,나이스터치,금강목장 농업회사법인 주식회사,,,2020-05-23,8,0,0,1540000,0,6,2020-10-23,51,최용건,2020-08-05,2018,1,2020-04-22,김영주,"20,000,000",
5469,2020,국산,42697,난산의별,한국,암,갈색,제이에스홀드,감동의문,유원식,,,2020-05-18,,,,,,,,20,최기홍,2020-06-27,2018,1,2020-04-22,윤치운,,
4910,2020,국산,42660,최강영천,한국,수,회색,카우보이칼,컨테서즈모멘트,이광림,2019-10-29,"80,000,000",2020-06-27,4,3,0,62300000,75,4,2020-08-29,18,박대흥,2020-07-22,2018,1,2020-04-22,한국생협C,"80,000,000",
5478,2020,국산,42960,일격필살,한국,수,밤색,카우보이칼,블리스터링스트라,이용대,2019-11-26,"54,000,000",2020-06-07,11,1,4,79750000,9.1,4,2021-01-08,9,강성오,2020-10-28,2018,1,2020-04-22,김경남,"54,000,000",
4532,2020,국산,42276,성산불꽃,한국,거,흑갈색,카우보이칼,라이드미투더문,이광림,,,2020-05-10,12,0,2,11880000,0,5,2020-10-16,3,오문식,2020-08-08,2018,1,2020-04-22,이경하,"50,000,000",
5678,2020,국산,43030,뷰티풀킹,한국,수,흑갈색,카우보이칼,프린세스세실리아,배병재,,,2020-05-24,11,2,1,41610000,18.2,4,2020-10-16,9,양귀선,2020-08-12,2018,1,2020-04-22,김경남,"35,000,000",
5153,2020,국산,42874,카우보이스톰,한국,암,갈색,카우보이칼,래피즈로즈,송용만,2019-11-26,"35,000,000",2020-05-10,3,0,0,,0,6,2020-08-07,4,임금만,2020-05-30,2018,1,2020-04-22,한국생협C,"35,000,000",
5178,2020,국산,42886,군주의길,한국,거,흑갈색,카우보이칼,랭귀사,윤복선,,,2020-05-24,7,0,0,1000000,0,6,2020-11-13,17,장세한,2020-07-18,2018,1,2020-04-22,이경하,"12,000,000",
5485,2020,국산,42020,해운대바다,한국,암,갈색,커널존,스토미튜스데이,강훈표,2019-11-26,"35,000,000",2020-06-28,13,2,1,63480000,15.4,4,2020-11-13,11,김영민,2020-09-17,2018,1,2020-04-22,이경하,"35,000,000",
5024,2020,국산,43258,명성매직,한국,암,갈색,커널존,매직치프,전순임,,,2020-07-19,10,1,1,21930000,10,5,2020-11-06,22,강은석,2020-08-15,2018,1,2020-04-22,한국생협C,,
5584,2020,국산,43333,모어댄스카이,한국,암,갈색,커널존,모어댄다이아몬즈,김경태,,,2020-09-13,1,0,0,,0,6,2021-09-03,2,강형곤,2020-11-07,2018,1,2020-04-22,윤대근,,
4503,2020,국산,42225,파티인디,한국,암,흑갈색,테이크차지인디,파티레이나,김상욱,,,2020-08-02,11,1,2,30800000,9.1,5,2020-10-23,10,구민성,2020-09-10,2018,1,2020-04-22,윤치운,"33,000,000",
5452,2020,국산,42728,센아이,한국,수,갈색,테이크차지인디,센걸,금악목장,,,2020-05-10,8,0,0,3000000,0,6,2020-08-02,21,임봉춘,2020-06-03,2018,1,2020-04-22,양승희,,
4654,2020,국산,43231,킹골리앗,한국,수,갈색,퍼지,비카서미트,홍상철,2019-11-26,"76,000,000",2020-05-24,10,1,4,64860000,10,4,2021-06-27,19,김영관,2020-08-29,2018,1,2020-04-22,양승희,"76,000,000",
5671,2020,국산,43027,매지컬송,한국,암,갈색,퍼지,알리스매지컬송,배병재,,,2020-08-23,4,0,0,,0,6,2020-11-06,9,양귀선,2020-09-17,2018,1,2020-04-22,윤대근,"30,000,000",
